threshold,precision,recall
0.09282976271899436,0.28378378378378377,0.9865771812080537
0.09293387638304447,0.28433268858800775,0.9865771812080537
0.09373159266492995,0.28488372093023256,0.9865771812080537
0.09408681596108526,0.2854368932038835,0.9865771812080537
0.09408922265235005,0.28599221789883267,0.9865771812080537
0.09427577961128285,0.28654970760233917,0.9865771812080537
0.0943485287882633,0.287109375,0.9865771812080537
0.09435456373566206,0.2876712328767123,0.9865771812080537
0.09439622484350083,0.28823529411764703,0.9865771812080537
0.09440893013640932,0.2888015717092338,0.9865771812080537
0.09459367102970818,0.28937007874015747,0.9865771812080537
0.09461368039672305,0.28994082840236685,0.9865771812080537
0.09481692310442398,0.29051383399209485,0.9865771812080537
0.09520107764481416,0.29108910891089107,0.9865771812080537
0.09543832162854386,0.2916666666666667,0.9865771812080537
0.09562420230801132,0.2922465208747515,0.9865771812080537
0.09564771040288253,0.29282868525896416,0.9865771812080537
0.09591448512377315,0.2934131736526946,0.9865771812080537
0.09602331348865406,0.294,0.9865771812080537
0.09665738353052268,0.29458917835671344,0.9865771812080537
0.09680843085534761,0.29518072289156627,0.9865771812080537
0.09709290673384921,0.29577464788732394,0.9865771812080537
0.09736497477557715,0.2963709677419355,0.9865771812080537
0.09786372113166136,0.296969696969697,0.9865771812080537
0.09808083696815491,0.2975708502024291,0.9865771812080537
0.09811375084626832,0.29817444219066935,0.9865771812080537
0.09815218487216734,0.29878048780487804,0.9865771812080537
0.09816241303972606,0.3,0.9865771812080537
0.09852455833756199,0.3006134969325153,0.9865771812080537
0.09857974004084469,0.3012295081967213,0.9865771812080537
0.09890007010474795,0.30184804928131415,0.9865771812080537
0.09953756301498654,0.30246913580246915,0.9865771812080537
0.09967901405431859,0.3030927835051546,0.9865771812080537
0.09998542735998527,0.3037190082644628,0.9865771812080537
0.1002083503536415,0.30434782608695654,0.9865771812080537
0.10062913876173224,0.3049792531120332,0.9865771812080537
0.1006619462394676,0.30561330561330563,0.9865771812080537
0.10087506947327175,0.30625,0.9865771812080537
0.10121620977362873,0.3068893528183716,0.9865771812080537
0.10145381217122937,0.3075313807531381,0.9865771812080537
0.10172567817231028,0.3081761006289308,0.9865771812080537
0.102085232765784,0.3088235294117647,0.9865771812080537
0.10227300327471223,0.3094736842105263,0.9865771812080537
0.10236491391319384,0.310126582278481,0.9865771812080537
0.10243320404069844,0.3107822410147992,0.9865771812080537
0.10258167948225541,0.3114406779661017,0.9865771812080537
0.10269266408018306,0.31210191082802546,0.9865771812080537
0.10282144433701691,0.3127659574468085,0.9865771812080537
0.10305419357740421,0.31343283582089554,0.9865771812080537
0.10391901451843805,0.3141025641025641,0.9865771812080537
0.10404963080815013,0.3147751605995717,0.9865771812080537
0.10442700851273472,0.315450643776824,0.9865771812080537
0.10463234896563338,0.3161290322580645,0.9865771812080537
0.10465737810237515,0.3168103448275862,0.9865771812080537
0.10487455230695822,0.3174946004319654,0.9865771812080537
0.10487636402289349,0.3181818181818182,0.9865771812080537
0.10491018760966865,0.3188720173535792,0.9865771812080537
0.10499410552661737,0.31956521739130433,0.9865771812080537
0.1050761240036631,0.3202614379084967,0.9865771812080537
0.10541196630973584,0.32096069868995636,0.9865771812080537
0.10547657153912499,0.32166301969365424,0.9865771812080537
0.10560622007880242,0.3223684210526316,0.9865771812080537
0.10573386877354359,0.3230769230769231,0.9865771812080537
0.10606375524266504,0.3237885462555066,0.9865771812080537
0.1060885165626442,0.32450331125827814,0.9865771812080537
0.10620155896373319,0.3252212389380531,0.9865771812080537
0.10635820085013462,0.3259423503325942,0.9865771812080537
0.10645317221614434,0.32666666666666666,0.9865771812080537
0.10664324605448826,0.3273942093541203,0.9865771812080537
0.10707086089366295,0.328125,0.9865771812080537
0.10725120566707118,0.3288590604026846,0.9865771812080537
0.10727458702600615,0.3295964125560538,0.9865771812080537
0.1073402544773215,0.3303370786516854,0.9865771812080537
0.10737306157137419,0.3310810810810811,0.9865771812080537
0.10745036350200728,0.33182844243792325,0.9865771812080537
0.10757344050739222,0.332579185520362,0.9865771812080537
0.1084986261555177,0.3333333333333333,0.9865771812080537
0.1086173752548249,0.3340909090909091,0.9865771812080537
0.10869089779241396,0.3348519362186788,0.9865771812080537
0.10869849109816136,0.3356164383561644,0.9865771812080537
0.10895621073272002,0.33638443935926776,0.9865771812080537
0.10943540640822254,0.33715596330275227,0.9865771812080537
0.10955558284647202,0.33793103448275863,0.9865771812080537
0.10995279251782185,0.3387096774193548,0.9865771812080537
0.11016721765662153,0.3394919168591224,0.9865771812080537
0.11033907043244194,0.3402777777777778,0.9865771812080537
0.11036856044981468,0.34106728538283065,0.9865771812080537
0.11047429534455953,0.34265734265734266,0.9865771812080537
0.11110794386822183,0.34345794392523366,0.9865771812080537
0.11178919556774053,0.3442622950819672,0.9865771812080537
0.11198645091377961,0.34507042253521125,0.9865771812080537
0.11202373700113151,0.3458823529411765,0.9865771812080537
0.11231211049378882,0.3466981132075472,0.9865771812080537
0.11244558777461416,0.3475177304964539,0.9865771812080537
0.11249661700644378,0.34834123222748814,0.9865771812080537
0.1125081912591634,0.3491686460807601,0.9865771812080537
0.1127247720556766,0.35,0.9865771812080537
0.11278670596336988,0.35083532219570407,0.9865771812080537
0.11327803759631791,0.35167464114832536,0.9865771812080537
0.11363398685395683,0.35251798561151076,0.9865771812080537
0.11380093033518493,0.35336538461538464,0.9865771812080537
0.11387762008861205,0.3542168674698795,0.9865771812080537
0.1143001755514786,0.35507246376811596,0.9865771812080537
0.11438364278231576,0.3559322033898305,0.9865771812080537
0.11456272520363683,0.3567961165048544,0.9865771812080537
0.11471383055873918,0.35853658536585364,0.9865771812080537
0.11496195943474043,0.3594132029339853,0.9865771812080537
0.11500238684301305,0.3602941176470588,0.9865771812080537
0.11572827879053477,0.36117936117936117,0.9865771812080537
0.11652795392529748,0.3620689655172414,0.9865771812080537
0.11655403804232528,0.362962962962963,0.9865771812080537
0.11724625496508748,0.36386138613861385,0.9865771812080537
0.11752580338021563,0.36476426799007444,0.9865771812080537
0.1181223380654141,0.3656716417910448,0.9865771812080537
0.11827858667237862,0.3675,0.9865771812080537
0.11856838769087676,0.3684210526315789,0.9865771812080537
0.11864594249441675,0.3693467336683417,0.9865771812080537
0.11889135603623421,0.3702770780856423,0.9865771812080537
0.11898043488402064,0.3712121212121212,0.9865771812080537
0.1190403885864692,0.3721518987341772,0.9865771812080537
0.11909228439815646,0.3730964467005076,0.9865771812080537
0.1191484118931259,0.37404580152671757,0.9865771812080537
0.11924850930355904,0.375,0.9865771812080537
0.11999703223937201,0.37595907928388744,0.9865771812080537
0.12021448239140078,0.3769230769230769,0.9865771812080537
0.12048055959701598,0.3788659793814433,0.9865771812080537
0.12049420856345382,0.3798449612403101,0.9865771812080537
0.12059501060680039,0.3838120104438642,0.9865771812080537
0.12059897778073106,0.38481675392670156,0.9865771812080537
0.12066178878065112,0.3868421052631579,0.9865771812080537
0.12076347686291074,0.38786279683377306,0.9865771812080537
0.12098887769145557,0.3888888888888889,0.9865771812080537
0.12109801463525119,0.38992042440318303,0.9865771812080537
0.12160717942129239,0.39095744680851063,0.9865771812080537
0.12161490817386558,0.392,0.9865771812080537
0.12204157141466634,0.393048128342246,0.9865771812080537
0.12340598752345748,0.3941018766756032,0.9865771812080537
0.12343577101976126,0.3951612903225806,0.9865771812080537
0.12346078345121428,0.39622641509433965,0.9865771812080537
0.12369240393394706,0.3972972972972973,0.9865771812080537
0.12375902887334048,0.3983739837398374,0.9865771812080537
0.12390259106393693,0.39945652173913043,0.9865771812080537
0.12400311990509122,0.40054495912806537,0.9865771812080537
0.12519516931850838,0.4016393442622951,0.9865771812080537
0.12546107422115108,0.40273972602739727,0.9865771812080537
0.12595301743757079,0.40384615384615385,0.9865771812080537
0.12597186421109519,0.4049586776859504,0.9865771812080537
0.12597708464463783,0.40607734806629836,0.9865771812080537
0.12692875629745223,0.407202216066482,0.9865771812080537
0.12713858286994278,0.4083333333333333,0.9865771812080537
0.1277341567391979,0.40947075208913647,0.9865771812080537
0.1277896307179996,0.4106145251396648,0.9865771812080537
0.12822580841560183,0.4117647058823529,0.9865771812080537
0.12884143484783678,0.41292134831460675,0.9865771812080537
0.12884563053239556,0.4140845070422535,0.9865771812080537
0.12899487975502483,0.4152542372881356,0.9865771812080537
0.1296927712426781,0.4164305949008499,0.9865771812080537
0.12977202467684,0.41761363636363635,0.9865771812080537
0.12985109303216785,0.4188034188034188,0.9865771812080537
0.13009737638489197,0.42,0.9865771812080537
0.13114463108800606,0.42120343839541546,0.9865771812080537
0.1311470097684024,0.4224137931034483,0.9865771812080537
0.13213203520141037,0.42363112391930835,0.9865771812080537
0.13218554514937797,0.42485549132947975,0.9865771812080537
0.13348214643056386,0.4260869565217391,0.9865771812080537
0.13359012722517888,0.4273255813953488,0.9865771812080537
0.13393845618165953,0.42857142857142855,0.9865771812080537
0.13408976268377118,0.4298245614035088,0.9865771812080537
0.13422411189065572,0.4310850439882698,0.9865771812080537
0.13575852963397447,0.4323529411764706,0.9865771812080537
0.13643564453680004,0.4336283185840708,0.9865771812080537
0.1374833807270195,0.4349112426035503,0.9865771812080537
0.1382197014811418,0.4362017804154303,0.9865771812080537
0.13837042611819625,0.4375,0.9865771812080537
0.13861704349948373,0.4388059701492537,0.9865771812080537
0.13906678894283908,0.44011976047904194,0.9865771812080537
0.13948904207014967,0.44144144144144143,0.9865771812080537
0.13984051171864334,0.4427710843373494,0.9865771812080537
0.13991022145087256,0.44410876132930516,0.9865771812080537
0.1404301157770818,0.44545454545454544,0.9865771812080537
0.14084130398176145,0.44680851063829785,0.9865771812080537
0.14148875534412947,0.4481707317073171,0.9865771812080537
0.14168721740630125,0.44954128440366975,0.9865771812080537
0.14174267068910304,0.450920245398773,0.9865771812080537
0.1418370392445805,0.4523076923076923,0.9865771812080537
0.14183794826916218,0.4537037037037037,0.9865771812080537
0.14263034417234635,0.4551083591331269,0.9865771812080537
0.14264805712967535,0.45652173913043476,0.9865771812080537
0.14272774682561842,0.45794392523364486,0.9865771812080537
0.14336865941096372,0.459375,0.9865771812080537
0.14388637376004176,0.4608150470219436,0.9865771812080537
0.14391488156270668,0.46226415094339623,0.9865771812080537
0.14451645754311848,0.4637223974763407,0.9865771812080537
0.14453445640524942,0.4651898734177215,0.9865771812080537
0.1445982738423352,0.4666666666666667,0.9865771812080537
0.14523490571051242,0.4681528662420382,0.9865771812080537
0.14528137779684885,0.4696485623003195,0.9865771812080537
0.14707992478621407,0.47115384615384615,0.9865771812080537
0.14712118928995602,0.47266881028938906,0.9865771812080537
0.1477193203928573,0.47419354838709676,0.9865771812080537
0.14799542400528956,0.47572815533980584,0.9865771812080537
0.14843270212673623,0.4786885245901639,0.9798657718120806
0.14905293226756264,0.48026315789473684,0.9798657718120806
0.149888048888216,0.48184818481848185,0.9798657718120806
0.15022119118622793,0.48344370860927155,0.9798657718120806
0.15050372298241163,0.4850498338870432,0.9798657718120806
0.15077179626621906,0.4866666666666667,0.9798657718120806
0.15111579197730787,0.4882943143812709,0.9798657718120806
0.151388911164684,0.4899328859060403,0.9798657718120806
0.15155329110499915,0.49158249158249157,0.9798657718120806
0.15182594189399382,0.49324324324324326,0.9798657718120806
0.15202100236345398,0.49491525423728816,0.9798657718120806
0.15264364127908348,0.4965986394557823,0.9798657718120806
0.1527992191159609,0.49829351535836175,0.9798657718120806
0.15386050015166985,0.5,0.9798657718120806
0.15498482074647313,0.5017182130584192,0.9798657718120806
0.1554206216957883,0.503448275862069,0.9798657718120806
0.1560025876992551,0.5051903114186851,0.9798657718120806
0.1566447596216958,0.5069444444444444,0.9798657718120806
0.15796969255878862,0.5087108013937283,0.9798657718120806
0.1588715073062671,0.5104895104895105,0.9798657718120806
0.16018646954600052,0.512280701754386,0.9798657718120806
0.16034676823562669,0.5140845070422535,0.9798657718120806
0.1610494488165495,0.5159010600706714,0.9798657718120806
0.16123358870203242,0.5177304964539007,0.9798657718120806
0.1613269641412643,0.5195729537366548,0.9798657718120806
0.16331864069833052,0.5214285714285715,0.9798657718120806
0.1634431157021348,0.5232974910394266,0.9798657718120806
0.16374928190652369,0.5251798561151079,0.9798657718120806
0.16458974950077956,0.5270758122743683,0.9798657718120806
0.1650183719088993,0.5289855072463768,0.9798657718120806
0.1657271886784845,0.5309090909090909,0.9798657718120806
0.16599505635368092,0.5328467153284672,0.9798657718120806
0.16634009749047463,0.5347985347985348,0.9798657718120806
0.16704340145167257,0.5367647058823529,0.9798657718120806
0.16817409748597542,0.5387453874538746,0.9798657718120806
0.17013920740916713,0.5407407407407407,0.9798657718120806
0.17019331524827705,0.5427509293680297,0.9798657718120806
0.1702784451626702,0.5447761194029851,0.9798657718120806
0.17033323265725636,0.5468164794007491,0.9798657718120806
0.1703405907965624,0.5488721804511278,0.9798657718120806
0.1703973380553918,0.5509433962264151,0.9798657718120806
0.17072528378697688,0.553030303030303,0.9798657718120806
0.17195526381351908,0.5513307984790875,0.9731543624161074
0.17263268068297244,0.5534351145038168,0.9731543624161074
0.17408298074230122,0.5555555555555556,0.9731543624161074
0.17571717006310267,0.5576923076923077,0.9731543624161074
0.1759238320526099,0.5598455598455598,0.9731543624161074
0.17627506755420078,0.562015503875969,0.9731543624161074
0.17696734486202315,0.5642023346303502,0.9731543624161074
0.1773024040925129,0.56640625,0.9731543624161074
0.1781140625293872,0.5686274509803921,0.9731543624161074
0.1793447298785888,0.5708661417322834,0.9731543624161074
0.17942505796875857,0.5731225296442688,0.9731543624161074
0.1799917697734605,0.5753968253968254,0.9731543624161074
0.18013239976311118,0.5776892430278885,0.9731543624161074
0.18128010443049924,0.58,0.9731543624161074
0.18143435116034648,0.5823293172690763,0.9731543624161074
0.18153717148410897,0.5846774193548387,0.9731543624161074
0.18215827253041378,0.5870445344129555,0.9731543624161074
0.18281803742570762,0.5894308943089431,0.9731543624161074
0.182969951297925,0.5918367346938775,0.9731543624161074
0.18343800791751924,0.5942622950819673,0.9731543624161074
0.184030227396431,0.5967078189300411,0.9731543624161074
0.1840696902251319,0.5991735537190083,0.9731543624161074
0.18506557985311434,0.6016597510373444,0.9731543624161074
0.18548676875061212,0.6041666666666666,0.9731543624161074
0.18580909824039862,0.606694560669456,0.9731543624161074
0.18653407915290218,0.6092436974789915,0.9731543624161074
0.18781151044539068,0.6118143459915611,0.9731543624161074
0.18853440964978196,0.6101694915254238,0.9664429530201343
0.18891879621057,0.6127659574468085,0.9664429530201343
0.19564940956484766,0.6153846153846154,0.9664429530201343
0.19650846103983652,0.6180257510729614,0.9664429530201343
0.19785283639479304,0.6206896551724138,0.9664429530201343
0.19851723351041423,0.6233766233766234,0.9664429530201343
0.20181214418300691,0.6260869565217392,0.9664429530201343
0.20347745276462423,0.62882096069869,0.9664429530201343
0.20373981451921577,0.631578947368421,0.9664429530201343
0.204689728075619,0.6343612334801763,0.9664429530201343
0.20821812070754744,0.6371681415929203,0.9664429530201343
0.20831136839632308,0.64,0.9664429530201343
0.2087616335316487,0.6428571428571429,0.9664429530201343
0.2124170013582384,0.6457399103139013,0.9664429530201343
0.2125871596660341,0.6486486486486487,0.9664429530201343
0.21510562464083754,0.6515837104072398,0.9664429530201343
0.21587995963476853,0.6545454545454545,0.9664429530201343
0.2170282855392161,0.6575342465753424,0.9664429530201343
0.2170854433756466,0.6605504587155964,0.9664429530201343
0.21716059643773736,0.663594470046083,0.9664429530201343
0.21718958015761466,0.6666666666666666,0.9664429530201343
0.21734300481233682,0.6697674418604651,0.9664429530201343
0.21822531237412893,0.6728971962616822,0.9664429530201343
0.21852867950235005,0.676056338028169,0.9664429530201343
0.22117956622280635,0.6792452830188679,0.9664429530201343
0.22323509943057657,0.6824644549763034,0.9664429530201343
0.22672956153042034,0.6857142857142857,0.9664429530201343
0.23087035918977256,0.6889952153110048,0.9664429530201343
0.23093865758539045,0.6923076923076923,0.9664429530201343
0.23131963752683873,0.6956521739130435,0.9664429530201343
0.23143427463929767,0.6990291262135923,0.9664429530201343
0.23203479214102643,0.7024390243902439,0.9664429530201343
0.2333704563630169,0.7058823529411765,0.9664429530201343
0.2380608113984598,0.7093596059113301,0.9664429530201343
0.24009939788868145,0.7128712871287128,0.9664429530201343
0.24030043857420044,0.7164179104477612,0.9664429530201343
0.24081495240558115,0.72,0.9664429530201343
0.24167121060469018,0.7236180904522613,0.9664429530201343
0.24742797246421405,0.7272727272727273,0.9664429530201343
0.24845536859919676,0.7309644670050761,0.9664429530201343
0.2496691778906634,0.7346938775510204,0.9664429530201343
0.25200543630458094,0.7384615384615385,0.9664429530201343
0.25275939161502925,0.7422680412371134,0.9664429530201343
0.2578219743997143,0.7461139896373057,0.9664429530201343
0.2584952954832066,0.75,0.9664429530201343
0.2592201069379919,0.7539267015706806,0.9664429530201343
0.26048900203734604,0.7578947368421053,0.9664429530201343
0.26061216562776723,0.7619047619047619,0.9664429530201343
0.26200986139920657,0.7659574468085106,0.9664429530201343
0.2682709170918201,0.7700534759358288,0.9664429530201343
0.2736122318639895,0.7741935483870968,0.9664429530201343
0.2760473090855653,0.772972972972973,0.959731543624161
0.28062181004713466,0.7771739130434783,0.959731543624161
0.28293069242978913,0.7814207650273224,0.959731543624161
0.28700423186452845,0.7857142857142857,0.959731543624161
0.2872872906232072,0.7845303867403315,0.9530201342281879
0.2975066780299746,0.7888888888888889,0.9530201342281879
0.3030619299527906,0.7932960893854749,0.9530201342281879
0.305681287428969,0.797752808988764,0.9530201342281879
0.30712943578941815,0.8022598870056498,0.9530201342281879
0.3074758616747954,0.8068181818181818,0.9530201342281879
0.3116719004790512,0.8114285714285714,0.9530201342281879
0.3136550116178318,0.8160919540229885,0.9530201342281879
0.3147539789425166,0.8208092485549133,0.9530201342281879
0.3207910605296878,0.8255813953488372,0.9530201342281879
0.32524118664851354,0.8304093567251462,0.9530201342281879
0.32789282169477674,0.8352941176470589,0.9530201342281879
0.33679193508090677,0.8402366863905325,0.9530201342281879
0.3383402811704719,0.8452380952380952,0.9530201342281879
0.3492466636622657,0.8502994011976048,0.9530201342281879
0.35310199072657034,0.8606060606060606,0.9530201342281879
0.3558609892137332,0.8658536585365854,0.9530201342281879
0.35618862518461886,0.8711656441717791,0.9530201342281879
0.36314285399944135,0.8765432098765432,0.9530201342281879
0.3733579796142034,0.8819875776397516,0.9530201342281879
0.38859829097722715,0.88125,0.9463087248322147
0.4005041708571682,0.8867924528301887,0.9463087248322147
0.41363665085880635,0.8860759493670886,0.9395973154362416
0.4377427019417328,0.89171974522293,0.9395973154362416
0.4411602346491667,0.8974358974358975,0.9395973154362416
0.44365101131851326,0.9032258064516129,0.9395973154362416
0.4446947217001759,0.9090909090909091,0.9395973154362416
0.44673576980718877,0.9084967320261438,0.9328859060402684
0.44773495831211263,0.9144736842105263,0.9328859060402684
0.4547380109416411,0.9205298013245033,0.9328859060402684
0.48137185540527755,0.9266666666666666,0.9328859060402684
0.48238544730193517,0.9261744966442953,0.9261744966442953
0.4991541326543635,0.9324324324324325,0.9261744966442953
0.5104882813649779,0.9319727891156463,0.9194630872483222
0.5348100696168656,0.9315068493150684,0.912751677852349
0.5728183524010526,0.9379310344827586,0.912751677852349
0.5752484050991733,0.9444444444444444,0.912751677852349
0.5824579277361382,0.9440559440559441,0.9060402684563759
0.5966239501312712,0.9436619718309859,0.8993288590604027
0.605061016490428,0.950354609929078,0.8993288590604027
0.6210136967229432,0.95,0.8926174496644296
0.6261536912226374,0.9568345323741008,0.8926174496644296
0.632470230675162,0.9565217391304348,0.8859060402684564
0.6465233415144769,0.9635036496350365,0.8859060402684564
0.6500986805126605,0.9705882352941176,0.8859060402684564
0.6586271769410743,0.9777777777777777,0.8859060402684564
0.6826105920122795,0.9774436090225563,0.87248322147651
0.68689772805752,0.9772727272727273,0.8657718120805369
0.7194141595799193,0.9847328244274809,0.8657718120805369
0.7201640278796722,0.9923076923076923,0.8657718120805369
0.7324179152633754,1.0,0.8657718120805369
0.7407526458698009,1.0,0.8590604026845637
0.7483938439366067,1.0,0.8523489932885906
0.7563821856610305,1.0,0.8456375838926175
0.7629168007363515,1.0,0.8389261744966443
0.7686470938086223,1.0,0.8322147651006712
0.7716303009140167,1.0,0.825503355704698
0.7757324055505617,1.0,0.8187919463087249
0.7763900102448895,1.0,0.8120805369127517
0.7783569450736363,1.0,0.8053691275167785
0.780628127716785,1.0,0.7986577181208053
0.7818401231264668,1.0,0.7919463087248322
0.7820921058133363,1.0,0.785234899328859
0.783910750929089,1.0,0.7785234899328859
0.7881388363673367,1.0,0.7718120805369127
0.7910702736419342,1.0,0.7651006711409396
0.7911598915342376,1.0,0.7583892617449665
0.7985677410971153,1.0,0.7516778523489933
0.799667458933672,1.0,0.7449664429530202
0.8014611665888098,1.0,0.738255033557047
0.8064348526166721,1.0,0.7315436241610739
0.8116407676730962,1.0,0.7248322147651006
0.8219692909414728,1.0,0.7181208053691275
0.8258777960102951,1.0,0.7114093959731543
0.8297277066409725,1.0,0.7046979865771812
0.8384423684747506,1.0,0.697986577181208
0.8410663715021199,1.0,0.6912751677852349
0.8489616543934018,1.0,0.6845637583892618
0.8585320385239424,1.0,0.6778523489932886
0.8588277819734018,1.0,0.6711409395973155
0.8613760517314064,1.0,0.6644295302013423
0.8631790590428219,1.0,0.6577181208053692
0.8642933758920379,1.0,0.6510067114093959
0.8658886391491877,1.0,0.6442953020134228
0.8685352169003245,1.0,0.6375838926174496
0.8693697626716246,1.0,0.6308724832214765
0.8706783345853859,1.0,0.6241610738255033
0.8726337924267149,1.0,0.6174496644295302
0.8785394790251604,1.0,0.610738255033557
0.8811550250275382,1.0,0.6040268456375839
0.8836057011631809,1.0,0.5973154362416108
0.8839793257841256,1.0,0.5906040268456376
0.8868992694273318,1.0,0.5838926174496645
0.8882786407767059,1.0,0.5771812080536913
0.8888022838844813,1.0,0.5704697986577181
0.8916368245540411,1.0,0.5637583892617449
0.894065892592902,1.0,0.5570469798657718
0.8953598393972773,1.0,0.5503355704697986
0.8959876467113193,1.0,0.5436241610738255
0.8974972957275178,1.0,0.5369127516778524
0.8979460038481801,1.0,0.5302013422818792
0.9012051064230573,1.0,0.5234899328859061
0.9055642798113762,1.0,0.5167785234899329
0.9067590963600083,1.0,0.5100671140939598
0.911754286261342,1.0,0.5033557046979866
0.9129990188727273,1.0,0.4966442953020134
0.9142013918358651,1.0,0.4899328859060403
0.9151766418431356,1.0,0.48322147651006714
0.9154630256037715,1.0,0.47651006711409394
0.9161691163088734,1.0,0.4697986577181208
0.9171867844612679,1.0,0.46308724832214765
0.9174903034561857,1.0,0.4563758389261745
0.9197175634431634,1.0,0.44966442953020136
0.9200126776866623,1.0,0.4429530201342282
0.9204544263022917,1.0,0.436241610738255
0.9214597604797641,1.0,0.42953020134228187
0.9215073932917548,1.0,0.4228187919463087
0.9235663321012658,1.0,0.40939597315436244
0.9238331512080972,1.0,0.40268456375838924
0.9238834891465149,1.0,0.3959731543624161
0.92418400167403,1.0,0.38926174496644295
0.9244401246229297,1.0,0.3825503355704698
0.9249501337494425,1.0,0.37583892617449666
0.9251401158658314,1.0,0.3691275167785235
0.9256329153129392,1.0,0.35570469798657717
0.9261857664624933,1.0,0.348993288590604
0.9275049940161127,1.0,0.3422818791946309
0.9284354169083053,1.0,0.33557046979865773
0.9285500165908555,1.0,0.3288590604026846
0.9294430108651941,1.0,0.3221476510067114
0.9305619086161131,1.0,0.31543624161073824
0.9323313385335775,1.0,0.3087248322147651
0.9379654505193425,1.0,0.30201342281879195
0.9399651314401124,1.0,0.2953020134228188
0.9404756230156219,1.0,0.28859060402684567
0.9416911489393524,1.0,0.2684563758389262
0.9467161778975351,1.0,0.26174496644295303
0.9474739614907467,1.0,0.2550335570469799
0.949558767664854,1.0,0.2483221476510067
0.9506419973870713,1.0,0.24161073825503357
0.9532600263123435,1.0,0.2348993288590604
0.9539435940523203,1.0,0.22818791946308725
0.954701906753662,1.0,0.2214765100671141
0.9564610822867646,1.0,0.21476510067114093
0.9567907340947163,1.0,0.2080536912751678
0.9580848427793512,1.0,0.20134228187919462
0.9592881311411624,1.0,0.19463087248322147
0.9600641085385846,1.0,0.18791946308724833
0.9654211422020809,1.0,0.18120805369127516
0.9655955436001762,1.0,0.174496644295302
0.9686696245217692,1.0,0.16778523489932887
0.9690448707092154,1.0,0.1610738255033557
0.9695678911918506,1.0,0.15436241610738255
0.9702974196106066,1.0,0.1476510067114094
0.971306030825708,1.0,0.14093959731543623
0.972670635242521,1.0,0.1342281879194631
0.9736809192532757,1.0,0.12751677852348994
0.9749140367600007,1.0,0.12080536912751678
0.9764371794173156,1.0,0.11409395973154363
0.9769060247295669,1.0,0.10738255033557047
0.9773749683219357,1.0,0.10067114093959731
0.9812759537139593,1.0,0.09395973154362416
0.9817158590112506,1.0,0.087248322147651
0.981874427255063,1.0,0.08053691275167785
0.9829133550320636,1.0,0.0738255033557047
0.9863286032086006,1.0,0.06711409395973154
0.987269874748147,1.0,0.06040268456375839
0.9903246351836792,1.0,0.053691275167785234
0.9906411475994379,1.0,0.04697986577181208
0.9909253555974828,1.0,0.040268456375838924
0.9916728859926839,1.0,0.03355704697986577
0.9916838049709378,1.0,0.026845637583892617
0.9927294991883278,1.0,0.020134228187919462
0.9972589374398283,1.0,0.013422818791946308
0.9987746132298909,1.0,0.006711409395973154
0.5,0.9319727891156463,0.9194630872483222
